transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt
TXN-7790397815B2,USR0054,9700.85,20240423043013,Bengaluru,Bangalore,Education,DEV-86CA0F7A,web,nan,0.0,success,192.206.172.31,
TXN-23CA4C5A5F62,USR0080,4120.66,03-25-2024 12:31,mumbai,mUMBAI,,DEV-2A320A3B,mobile,NA,81369.59,success,192.236.33.214,
TXN-13AF578E1FF4,USR0053,2156.6325669243042,05/05/2024 16:52:46,DEL,delhi,Grocery,DEV-490207D1,mobile,Wallet,99211.61,success,,
TXN-598BA0B6F8E0,USR0017,4640.379475122063,2024-03-27T05:14:54.535697,kolkata,Mumbai,Food & Dining,DEV-BFA447A1,ATM,UPI,49423.81,success,192.185.30.12,
TXN-C1A9B5AC9FB1,USR0070,6909.58,2024-04-10T11:48:27.430657,Mumbai,Bombay,Fuel,DEV-2D7B3E2A,mobile,Wallet,112926.23,success,192.46.206.173,
TXN-F2B656CF8D76,USR0021,,2024-03-09T21:39:06.964784,BENGALURU,Bangalore,Grocery,DEV-CBA811D2,ATM,UPI,NA,success,192.83.126.46,
TXN-BFDB3555ED4A,USR0077,1086.4,"March 07, 2024 11:03 PM",mumbai,mUMBAI,Healthcare,DEV-C14E2CFB,ATM,UPI,69636.61,success,192.98.123.244,
TXN-7F038C6DA172,USR0077,1092.0834731568148,1710347754,HYDERABAD,Hyderabad,Healthcare,DEV-E8D36609,ATM,Wallet,66897.03,success,192.98.123.19,
TXN-EA396D686E2F,USR0015,2693.136231482116,1712875718,lucknow,Lucknow,Groce...,DEV-9F7F3472,mobile,UPI,0.0,success,192.194.13.222,
TXN-B2B195A4BC69,USR0001,433.3220490015315,2024-04-08T13:46:03.547106,Bombay,MUMBAI,Electronics,DEV-CEAEBD15,ATM,Card,55188.05,success,192.27.174.223,
TXN-51F041A365E0,USR0013,9358.61,22/05/2024 07:34:38,Lucknow,Lucknow,Food & Dining,DEV-102E980C,web,Wallet,57003.58,success,192.227.235.233,
TXN-4E5E6C79DBCC,USR0063,2717.6673666630345,2024-03-20T07:38:04.373795,Kolkata,kolkata,Fue#,DEV-F8951EBE,ATM,Card,89373.35,success,N/A,
TXN-39D4B9F00240,USR0056,1159.0352228551462,2024-04-23T06:51:16.874111,HYDERABAD,hyderabad,Utilities,DEV-F4FFC84A,ATM,NetBanking,167180.77,success,192.58.7.25,
TXN-720E877F9A07,USR0020,7459.26,2024-03-12T00:49:15.747757,Calcutta,Calcutta,Travel,DEV-175B1F96,mobile,UPI,164737.83,success,192.96.196.165,
TXN-B09E0A9051D1,USR0006,5043.695031002688,2024-06-11T02:03:22.068495,Pune,Pune,Entertainment,DEV-194045B1,ATM,Wallet,119861.21,success,192.32.250.136,
TXN-2D5AE8A23C0C,USR0032,1594.038553737961,2024-04-09T20:29:20.624179,jaipur,jaipur,Fuel,DEV-E8F9EDA9,web,Card,25611.8,success,192.47.72.157,
TXN-825834814FB9,USR0042,24915.57,22/01/2024 15:32:14,PNQ,pune,Clothing,DEV-C99E4D4E,ATM,NetBanking,39958.2,success,192.81.238.76,
TXN-6107492EAF2C,USR0069,1698.06,24-Feb-2024,Lucknow,LKO,Electronics,DEV-8657F3E2,ATM,Wallet,99828.26,success,192.38.168.143,
TXN-0D029524CC90,USR0019,293.39339158137426,08/02/2024 01:40:06,AMD,ahmedabad,Healthcare,DEV-939FE4D8,ATM,UPI,143935.83,success,192.196.46.76,
TXN-6A66E27DCAF6,USR0076,4452.627878948291,2024-05-12T23:46:22.520300,Bengaluru,Bangalore,Education,DEV-81F2A99F,mobile,NetBanking,0.0,success,192.120.107.69,
TXN-DB21A5E604D7,USR0063,2314.2,16-Mar-2024,Calcutta,Kolkata,NA,DEV-58A9E1DE,mobile,,105504.57,success,192.108.171.204,
TXN-F42D4C4A0AF0,USR0003,358.3,29/05/2024 10:54:42,lucknow,Lucknow,Entertainment,DEV-84955DD2,mobile,Wallet,37562.77,success,192.115.151.211,
TXN-0733DB07353B,USR0003,506.5567078273065,06/05/2024 07:28:19,lucknow,lucknow,Utilities,DEV-104EA314,web,Wallet,43266.79,success,192.115.151.224,
TXN-FD06DADDE131,USR0078,5050 INR,01-22-2024 00:02,Bombay,Bombay,Clothing,DEV-16879C69,ATM,Wallet,39095.21,success,192.192.189.152,
TXN-5C79E42062F3,USR0069,,2024-02-10T18:30:08.034432,Chennai,chennai,Entertainment,DEV-8657F3E2,web,Card,136504.28,success,192.38.168.81,1913.745191494168
TXN-54F11C0E070B,USR0051,437.77286245931845,"June 06, 2024 12:32 AM",Bangalore,lucknow,Food & Dining,DEV-C29FAB25,web,Wallet,70016.05,success,192.33.11.6,
TXN-A16616DB920D,USR0006,7663.63,05/06/2024 23:45:21,pune,Pune,Fuel,DEV-194045B1,web,Wallet,NA,success,192.32.250.31,
TXN-BE6610A4AA77,USR0066,1.0,02/01/2024 13:51:36,HYDERABAD,HYDERABAD,NA,DEV-8583D18F,ATM,UPI,148930.5,success,192.22.73.11,
TXN-ADD4719E8F6D,USR0038,22666.74,2024-01-13T04:33:18,Lucknow,lucknow,Food & Dining,DEV-2BCD5E08,web,UPI,0.0,success,192.150.123.224,
TXN-714064D3D566,USR0062,7919.29,2024-03-05T17:59:16.533877,PNQ,CCU,Utilities,DEV-5877E23E,mobile,NetBanking,59624.5,success,192.80.171.33,
TXN-57090FAF517D,USR0080,845.5323961569698,2024-01-06T12:43:04,mUMBAI,CCU,Grocery,NEW-8708BEAA,mobile,Card,73524.81,success,193.86.80.51,
TXN-2F83D8862B8C,USR0027,3398.6288914630495,20-May-2024,Bombay,BOM,Education,DEV-E7B94D4C,mobile,UPI,854.8,success,192.182.162.150,
TXN-CA50BBD472A3,USR0077,2210.1464777446745,15/03/2024 18:55:07,MUMBAI,HYD,Utilities,DEV-E8D36609,ATM,UPI,N/A,success,192.98.123.20,
TXN-185166D6EE58,USR0019,181.41110223565576,2024-01-30T10:33:42.844930,Ahmedabad,ahmedabad,Healthcare,nan,ATM,NA,144775.76,success,192.196.46.45,
TXN-F75E56B13386,USR0012,1541.4383100154141,2024-04-23T19:31:31.508139,mumbai,bangalore,Fuel,DEV-0ED55337,web,Wallet,0.0,success,192.17.55.143,
TXN-0E535C24B268,USR0027,6807.08,2024-05-25T22:42:42.537799,Mumbai,MUMBAI,Travel,DEV-E7B94D4C,mobile,UPI,0.0,success,192.182.162.206,
TXN-2D4442C41BDD,USR0062,5665.361242437386,1707690476,pune,PNQ,N/A,DEV-5877E23E,ATM,UPI,123792.15,success,192.80.171.223,
TXN-BFAB1556A909,USR0001,473.5813947990873,1711940611,De...,delhi,Clo...,DEV-CEAEBD15,ATM,Card,58157.14,success,192.168..1,
TXN-DE0AB23EE67B,USR0073,6844.06018663574,15/05/2024 13:49:05,Bengaluru,BENGALURU,Entertainment,DEV-000C2DCA,ATM,Card,17841.43,success,192.71.197.234,
TXN-5358787E14FC,USR0009,2856 INR,1706681363,Calcutta,kolkata,Food & Dining,DEV-BA565D37,web,NetBanking,126102.39,success,192.91.54.217,
TXN-6A6DAB18CA82,USR0047,1083.85,12/06/2024 09:34:53,Jaipur,JAI,Utilities,DEV-73676519,ATM,NetBanking,40951.0,success,192.176.163.68,
TXN-3B59E99644AC,USR0022,652.6519002454722,18/02/2024 07:43:11,Bombay,Mumbai,Grocery,DEV-54C67087,mobile,Card,73318.06,success,192.62.225.253,
TXN-5AD86310866F,USR0023,7204.507494568375,2024-01-30T12:58:49.634896,lucknow,lucknow,Travel,DEV-9D08D512,ATM,UPI,0.0,success,,
TXN-E7ED4CA0ECC1,USR0028,7260.7,2024-02-05T03:52:43,PNQ,PNQ,Healthcare,DEV-2F256875,web,UPI,144997.5,success,192.61.72.8,
TXN-8B201B07B2F3,USR0008,591.7065986747558,2024-04-11T01:53:28.151705,DEL,New Delhi,Food & Dining,DEV-CF9A4BD7,mobile,Card,,pending,192.222.26.204,
TXN-22410179EFE2,USR0013,9325.100804868185,20240527052237,Ahmedabad,Ahmedabad,Entertainment,DEV-102E980C,web,Wallet,57003.58,failed,192.227.235.235,
TXN-12BF4B20CC33,USR0053,2063.043511650583,"May 16, 2024 06:26 AM",DEL,New Delhi,Electronics,NA,mobile,Card,70649.25,success,192.222.42.190,
TXN-31A79CEA20F9,USR0027,5780.395868185601,1716056836,mumbai,mUMBAI,Food & Dining,DEV-E7B94D4C,mobile,UPI,nan,success,192.182.162.2,
TXN-3723C5EA9AAD,USR0019,276.0512854899978,20240128120857,Ahmedabad,AMD,N/A,DEV-C84ABCD7,mobile,NetBanking,145123.85,success,192.196.46.242,
TXN-5E210DA68E99,USR0075,,30/04/2024 13:10:55,Chennai,CHENNAI,Utilities,DEV-ED93D48C,mobile,Card,130466.15,success,192.60.99.107,2668.16
TXN-15ED561CA7B3,USR0040,9244.21293799638,"March 28, 2024 01:10 AM",DELHI,BLR,N/A,DEV-12899003,ATM,Card,26389.89,success,192.153.11.45,
TXN-96BEA4373573,USR0075,2994.6417160624865,04-15-2024 23:22,Madras,chennai,Fuel,DEV-ED93D48C,mobile,nan,151071.36,success,192.60.99.52,
TXN-D305679641B5,USR0046,0.0,2024-02-22T17:07:31.031404,Madras,MAA,Healthcare,DEV-D544AFBB,mobile,Wallet,0.0,success,192.228.28.253,
TXN-B970D386E58C,USR0058,6803.86,04/06/2024 05:31:26,Jaipur,jaipur,NA,DEV-942A99F0,ATM,NetBanking,162710.07,success,192.225.249.128,
TXN-5A8D8DE6562F,USR0080,1616.02,2024-02-29T06:29:38.515374,mumbai,mumbai,Clothing,NA,ATM,Card,130582.17,success,192.236.33.155,
TXN-2C209F72EF3C,USR0013,4732.976023368108,"June 01, 2024 02:48 PM",Lucknow,Lucknow,Entertainment,DEV-3010604A,web,Wallet,34891.56,success,192.227.235.44,
TXN-00A7AB9C0434,USR0001,235.02,2024-04-11T20:20:15.611788,ahmedabad,AMD,Healthcare,DEV-CEAEBD15,ATM,Card,54860.3,success,192.27.174.39,
TXN-55F8E9156602,USR0044,3524.69,22/03/2024 22:21:51,JAI,Jaipur,Grocery,DEV-C2F0F24E,web,Card,161628.89,success,192.73.41.177,
TXN-80D823EA77A8,USR0067,3888.5073144478256,"June 25, 2024 03:52 AM",jaipur,Jaipur,Travel,DEV-1CD3CE9D,ATM,Card,121867.35,success,192.80.58.146,
TXN-938D5D626B6C,USR0001,320.8911839382214,07/04/2024 00:11:47,delhi,delhi,Education,DEV-CEAEBD15,ATM,NetBanking,56102.2,success,192.27.174.186,
TXN-2DAA4FF76B7F,USR0047,1329.44,28-May-2024,Ahmedabad,AMD,Utilities,DEV-73676519,mobile,UPI,51134.43,success,192.176.163.101,
TXN-D5CB1547AE22,USR0027,46836.29,1717187831,mumbai,Pune,Electronics,DEV-E7B94D4C,mobile,UPI,0.0,success,,
TXN-DC75FDD90972,USR0071,,1710616912,jaipur,Jaipur,Travel,DEV-52E838A1,mobile,Wallet,45472.91,success,192.206.119.208,
TXN-37938125E9B2,USR0003,270.36,07/05/2024 17:12:48,Lucknow,lucknow,Food & Dining,DEV-104EA314,mobile,Wallet,41863.02,success,192.115.151.157,
TXN-883689F5A411,USR0047,2338.5905582844716,2024-06-06T13:04:02.046636,JAI,Jaipur,Fuel,DEV-73676519,mobile,Wallet,46101.34,success,192.176.163.146,
TXN-8E5042E29CF2,USR0051,100 INR,18/05/2024 04:45:57,JAI,Jaipur,Healthcare,DEV-C29FAB25,web,Card,75011.04,success,192.33.11.111,
TXN-F11A5FF67383,USR0074,4097.76,25/05/2024 00:18:32,JAI,Hyderabad,nan,DEV-C6AEF8D2,web,UPI,4984.88,success,192.74.61.94,
TXN-C906CA7CA275,USR0052,1966.8462930714409,2024-03-07T00:26:32.640620,Chennai,Jaipur,Grocery,DEV-3F4D7EA5,ATM,NetBanking,152436.79,success,192.175.64.220,
TXN-CC65098EE2BD,USR0027,2919.5001460805806,1716477098,MUMBAI,BOM,Fuel,DEV-E7B94D4C,web,Card,0.0,success,192.182.162.26,
TXN-8B018316D6C9,USR0077,2242.56,1710805110,mumbai,Mumbai,Food & Dining,DEV-E8D36609,ATM,UPI,50035.54,success,192.98.123.115,
TXN-240B916A1E4B,USR0043,,06-01-2024 06:11,DEL,ahmedabad,Electronics,DEV-54FFCBDF,ATM,UPI,123122.95,success,,147.6352912762922
TXN-7F7E2B04B6B4,USR0025,11649.625642116,2024-03-31T22:30:40.534932,CCU,CCU,Entertainment,DEV-F6295517,ATM,Card,,success,192.80.103.230,
TXN-02EFD5FC97F4,USR0006,3371.047127854763,2024-06-12T21:02:53.712773,pune,Pune,Travel,DEV-CC622E73,ATM,NetBanking,111908.65,failed,192.32.250.222,
TXN-2673E518CFDB,USR0001,227.93,2024-04-27T16:25:29.663464,DEL,DEL,Clothing,DEV-CEAEBD15,ATM,Card,51665.68,failed,192.27.174.121,
TXN-8ACF5A4D730F,USR0007,871.97,2024-03-26T03:47:17,kolkata,kolkata,Electronics,DEV-CCD9FDCF,ATM,NetBanking,51164.1,success,192.50.181.192,
TXN-2F3F38A93479,USR0015,3967.6725024500047,2024-04-05T03:52:30.987589,LKO,LKO,Utilities,DEV-9F7F3472,mobile,Wallet,2209.59,success,192.194.13.248,
TXN-6C5773B2CB07,USR0071,3312.95,2024-02-11T03:16:20.607041,JAI,Jaipur,Travel,DEV-52E838A1,mobile,UPI,nan,success,192.206.119.147,
TXN-55E13D07656D,USR0008,,09-Apr-2024,delhi,DELHI,Entertainment,DEV-E542488C,mobile,Wallet,44024.47,success,192.222.26.23,
TXN-AABB202E74BA,USR0016,412.78197389883655,1710749709,New Delhi,BENGALURU,Electronics,DEV-CC1C3D00,ATM,Card,11219.47,success,192.17.99.165,
TXN-6DB108FDA7EB,USR0050,5683.399430270136,2024-06-26T05:50:39.476562,JAI,bangalore,Education,DEV-C5C9E23E,ATM,UPI,49747.79,success,192.232.39.189,
TXN-15A27A4163D0,USR0071,4889.40812712724,2024-02-11T02:51:16.572675,JAI,Jaipur,Fuel,DEV-52E838,mobile,Card,105377.03,success,192.206.119.24,
TXN-EAF111E684E6,USR0012,1969.9659,1714005874,Pune,pune,Travel,DEV-DB1F34D7,web,Wallet,0.0,success,192.17.55.39,
TXN-7177C913793C,USR0004,7193.72,2024-04-22T21:23:31.689698,Chennai,CHENNAI,Fuel,DEV-965CDF83,web,UPI,0.0,success,192.72.40.123,
TXN-9446FD2D9553,USR0032,1593.7365760257865,2024-04-08T14:05:59.217839,delhi,DELHI,Education,,web,Card,28890.93,success,192.47.72.76,
TXN-BA5A62D559F7,USR0072,12251.842882057488,"March 03, 2024 12:12 PM",Jaipur,jaipur,Entertainment,DEV-47E72641,ATM,nan,40065.43,success,192.115.230.76,
TXN-B03185D8BA4E,USR0002,1249.4361861644954,10/03/2024 09:26:55,JAI,HYDERABAD,Utilities,DEV-5E5EBD15,mobile,UPI,NA,success,192.60.130.49,
TXN-3F214BCD083D,USR0073,,2024-06-15T20:54:05,BLR,Bengaluru,Entertainment,NA,mobile,Card,0.0,failed,,6091.571030398985
TXN-39CCF483A089,USR0052,3025.6388,29-Feb-2024,CHENNAI,MAA,Electronics,DEV-3F4D7EA5,mobile,NetBanking,168010.42,success,192.175.64.73,
TXN-425F8C31F5DF,USR0080,2393.29,"March 05, 2024 09:16 PM",mumbai,Bombay,Clothing,DEV-2A320A3B,web,UPI,106111.01,success,192.236.33.36,
TXN-8E4F07913EFA,USR0001,644.65,20240404061503,DEL,Delhi,Entertainment,DEV-CE...,ATM,Card,56423.09,success,192.27.174.122,
TXN-AE46FDB735EC,USR0040,7756.31,2024-04-07T15:35:00.053748,DELHI,delhi,Utilities,DEV-12899003,ATM,NetBanking,0.0,success,192.153.11.50,
TXN-05247078ABD7,USR0069,1505.09,20240306213409,Lucknow,Lucknow,Utilities,DEV-A93E7FCB,mobile,Wallet,106045.19,success,192.38.168.211,
TXN-622C60877A7E,USR0068,₹2219,2024-01-24T01:27:36.574567,HYDERABAD,Hyderabad,Travel,DEV-E82A3776,web,UPI,0.0,success,192.107.227.192,
TXN-8D0ECA10F489,USR0068,0.0,20240130084045,Hyderabad,Hyderabad,Travel,nan,web,UPI,0.0,success,192.107.227.165,
TXN-D6A4131B5FFB,USR0065,3764.7398845163375,"April 09, 2024 10:31 PM",mumbai,mUMBAI,Grocery,DEV-BCEBE888,web,NetBanking,,success,192.114.114.16,
TXN-270DFD07DFD7,USR0068,1428.5916061475841,2024-01-18T16:58:17.504210,Pune,pune,Education,DEV-A5173712,mobile,UPI,0.0,success,192.107.227.37,
TXN-1C0F76E4CBFC,USR0055,2128.597032135434,"March 24, 2024 08:04 PM",HYDERABAD,Hyderabad,Entertainment,DEV-242A283D,mobile,Wallet,147750.97,success,192.220.121.175,
TXN-BC3806284B2F,USR0001,373.2334915141155,2024-04-01T13:07:18.827444,delhi,delhi,Food & Dining,DEV-CEAEBD15,ATM,Card,57783.9,success,192.27.174.84,
TXN-11A5D33200FD,USR0020,10264.317568158162,18/03/2024 22:50:52,jaipur,CCU,Food & Dining,DEV-C894B8F5,mobile,Card,129963.47,success,192.96.196.21,
TXN-CA38190972AE,USR0024,4183.98,2024-05-25T06:04:27.551536,BENGALURU,BLR,Grocery,DEV-530A1B2A,ATM,NetBanking,148275.76,success,192.224.156.132,
TXN-87CC3D384050,USR0003,556.0009114232291,01/06/2024 13:10:55,LKO,Lucknow,Entertainment,DEV-84955DD2,mobile,nan,35845.13,success,192.115.151.93,
TXN-98390062FDA1,USR0061,2521.85,23/06/2024 16:12:48,HYD,hyderabad,Electronics,DEV-B60819A7,web,Card,89892.09,success,192.111.18.245,
TXN-C658CDEE1D98,USR0076,7613.83,"January 09, 2024 10:22 PM",Bangalore,BLR,Electronics,N/A,ATM,Wallet,nan,success,192.120.107.64,
TXN-8702EDEA32DA,USR0003,539.25,22/05/2024 09:35:35,LKO,LKO,Grocery,DEV-104EA314,mobile,Wallet,40800.64,failed,192.115.151.222,
TXN-DA3CE990EEDD,USR0053,4361.95,1715693796,delhi,DELHI,Education,DEV-8C1C0A96,mobile,Card,80659.35,success,192.222.42.9,
TXN-076F498D007D,USR0044,2323.31,"May 11, 2024 06:18 PM",Jaipur,Jaipur,Electronics,DEV-C2F0F24E,web,Card,NA,success,192.73.41.118,
TXN-92D6E1FF2AE1,USR0065,4523.47,2024-03-12T03:25:52.778288,MUMBAI,Bombay,Electronics,DEV-D6784E2F,ATM,Card,41462.15,success,192.114.114.79,
TXN-167B8701D66B,USR0014,1066.75,"April 22, 2024 05:46 PM",AMD,New Delhi,Education,DEV-88FD6F2B,ATM,Card,31161.17,success,192.150.110.203,
TXN-954BC60368DA,USR0061,2728.4309669161867,12-Apr-2024,hyderabad,HYDERABAD,N/A,DEV-B60819A7,web,Card,114199.33,success,192.111.18.121,
TXN-E8A0D17FFEE3,USR0003,356.64,1715191196,Lucknow,Lucknow,Clothing,DEV-52611F75,mobile,,41506.37,success,192.115.151.66,
TXN-3A17FD99DA47,USR0005,₹7437,29/02/2024 17:23:30,Hyderabad,HYDERABAD,Fuel,DEV-9571BDB8,mobile,Wallet,40744.65,success,192.92.217.224,
TXN-AB47BA567FFD,USR0069,1826.3583100473202,18/02/2024 00:54:25,LKO,Lucknow,Clothing,DEV-A93E7FCB,mobile,UPI,129902.73,success,192.38.168.246,
TXN-13504CE21281,USR0075,2703.192718493537,2024-04-26T19:17:52.089166,Madras,Madras,Grocery,DEV-ED93D48C,mobile,Card,133203.32,success,192.60.99.52,
TXN-575BF6C1F36A,USR0012,1327.830668617214,20240423094731,Mumbai,BOM,Entertainment,DEV-0ED55337,ATM,Wallet,0.0,success,192.17.55.148,
TXN-F259B28E92D8,USR0057,2501.1614464128616,2024-01-21T16:07:01.485998,HYD,HYD,Grocery,DEV-126D0500,web,NetBanking,N/A,success,136.174.x.78,
TXN-412D883B82B6,USR0062,5289.899246059003,1707736673,Pune,PNQ,Grocery,DEV-5877E23E,ATM,UPI,114963.44,success,192.80.171.25,
TXN-A3B7B9DD5A38,USR0006,7153.138742794557,1717608587,Pune,Pune,Fuel,DEV-E817959F,ATM,Wallet,149735.69,success,192.32.250.132,
TXN-7FF686AC9635,USR0059,1920.0598168490221,15-Mar-2024,Madras,CHENNAI,Food & Dining,DEV-5F99A6B9,mobile,N/A,179419.14,success,192.153.112.18,
TXN-47C489EE96F2,USR0024,2979.836443237314,18/05/2024 15:01:18,BENGALURU,bangalore,Grocery,DEV-530A1B2A,ATM,NetBanking,184864.43,pending,192.224.156.38,
TXN-8EDE397D2CBC,USR0045,5950.640980841017,1705194139,Ahmedabad,AMD,Entertainment,DEV-154C46AA,ATM,NetBanking,131558.03,success,192.210.142.176,
TXN-92FBB895C399,USR0039,8313.71,1705415673,jaipur,Jaipur,Entertainment,NEW-F9888636,mobile,Card,11388.86,success,2.244.81.176,
TXN-F1DB443350F2,USR0041,1229.26,2024-02-10T15:49:05.795370,Lucknow,LKO,Travel,DEV-95E78842,web,NetBanking,122219.32,success,192.53.172.237,
TXN-ADCB9A05CFEF,USR0003,421.1511494883624,28/05/2024 23:51:16,LKO,lucknow,Grocery,DEV-104EA314,web,NetBanking,37921.07,success,192.115.151.24,
TXN-F7A3F30D117F,USR0010,4532 INR,19/01/2024 03:23:22,Dubai,Dubai,Fuel,DEV-CEE9023E,mobile,NetBanking,91059.48,success,150.42.165.115,
TXN-110E093D4473,USR0023,9832.53,18-May-2024,Lucknow,Lucknow,Electronics,DEV-58413333,ATM,UPI,0.0,success,192.197.33.206,
TXN-C8314B9E9927,USR0053,3503.06,2024-05-05T16:01:35.011275,DEL,delhi,Travel,DEV-8C1C0A96,mobile,,101368.25,success,192.222.42.134,
TXN-74E472C0351A,USR0008,570.409111365908,2024-04-11T06:32:56.164618,New Delhi,delhi,Entertainment,DEV-E542488C,mobile,UPI,43454.06,success,192.222.26.93,
TXN-3145BB5D7D22,USR0006,4456.642392033268,20240613132221,Dubai,Dubai,Grocery,DEV-CC622E73,ATM,Wallet,75068.3,success,N/A,
TXN-35318232FB2A,USR0072,9782.520715694101,1709972323,jaipur,jaipur,Grocery,DEV-47E72641,ATM,Wallet,0.0,success,192.115.230.70,
TXN-6A69AB54E811,USR0023,9707.37,19/02/2024 22:43:13,lucknow,Lucknow,Electronics,DEV-9D08D512,ATM,UPI,0.0,success,192.197.33.136,
TXN-886DF54BB15C,USR0080,4195.500898232739,03/03/2024 23:49:34,JAI,JAI,Utilities,DEV-2A020351,web,NetBanking,111503.02,pending,192.236.33.248,
TXN-EA0ADF0C07EA,USR0059,1295.9023903625261,2024-03-14T05:26:13.388429,Madras,chennai,Food & Dining,DEV-89FDC019,mobile,UPI,181915.99,success,192.153.112.234,
TXN-AE30E91B83AB,USR0017,4740.21320460197,18/03/2024 07:25:53,Kolkata,Kolkata,Fuel,,web,UPI,86718.85,pending,192.185.30.221,
TXN-12BB7EF109AA,USR0065,2642.244521580142,"April 08, 2024 07:43 PM",BOM,Calcutta,Fuel,DEV-BCEBE888,web,NetBanking,0.0,success,192.114.114.24,
TXN-3CD8AF2AD86D,USR0047,839.1587021146119,13/06/2024 04:05:35,Jaipur,Jaipur,Utilities,NA,ATM,nan,40111.84,success,192.176.163.87,
TXN-C9AE66305A48,USR0015,3347.83,1710420906,lucknow,Lucknow,Education,DEV-9F7F3472,mobile,Wallet,37475.2,success,N/A,
TXN-D07E1D7B4808,USR0061,1865.7837376532052,"April 06, 2024 11:10 AM",Hyderabad,HYDERABAD,Travel,DEV-B60819A7,web,Card,123723.01,success,192.111.18.186,
TXN-1C980E8A4BB6,USR0024,5769.645340028655,20240521080540,BLR,bangalore,Fuel,DEV-530A1B2A,ATM,NetBanking,162773.11,success,192.224.156.178,
TXN-EDE1BC0B1E83,USR0041,1.0,04-Feb-2024,CCU,CCU,Clothing,DEV-95E78842,web,UPI,124316.82,success,192.53.172.162,
TXN-235FF17E584C,USR0007,593.0510,2024-03-11T06:54:12.479519,Kolkata,BENGALURU,Electronics,DEV-CCD9FDCF,ATM,Card,61576.71,success,192.50.181.58,
TXN-ABD5318348C9,USR0064,₹2531,"February 22, 2024 02:53 AM",kolkata,kolkata,Entertainment,,ATM,Card,166206.77,success,192.141.214.108,
TXN-8D1DC3DC7956,USR0020,7571.98,1713105897,JAI,jaipur,Travel,DEV-C894B8F5,web,NetBanking,81795.59,success,192.96.196.211,
TXN-5AB7E2DA496D,USR0072,7427.201057177735,20240308234354,jaipur,JAI,Fuel,DEV-47E72641,ATM,Wallet,7191.73,success,N/A,
TXN-50AA2897D5D0,USR0063,₹3055,2024-03-28T21:41:34.330008,BOM,Bombay,,DEV-F8951EBE,mobile,Card,80820.23,success,192.108.171.246,
TXN-D514D89B7430,USR0001,348.9864901080281,20240423005920,DEL,delhi,Clothing,DEV-CEAEBD15,ATM,NetBanking,52058.63,success,192.27.174.129,
TXN-F9704D6C7A4A,USR0011,Rs 3082,08/03/2024 15:48:31,bangalore,BENGALURU,Food & Dining,DEV-717C56C8,ATM,NetBanking,54557.18,success,192.84.216.157,
TXN-B46446C53DD8,USR0016,1418.32,20240302064235,Delhi,DEL,Food & Dining,DEV-DAA00FDD,ATM,Wallet,34801.41,failed,192.17.99.43,
TXN-A93A5922CD6E,USR0045,4681.6173,1705075788,Ahmedabad,Ahmedabad,Electronics,DEV-A65DCC48,ATM,UPI,137508.67,success,192.210.142.161,
TXN-62DC5005103C,USR0015,3163.429263670782,04-15-2024 04:50,lucknow,lucknow,Education,DEV-9F7F3472,mobile,Wallet,0.0,success,192.194.13.30,
TXN-628755C3137C,USR0017,1544.78,2024-03-18T04:46:47.418314,CCU,CCU,Utilities,DEV-BFA447A1,mobile,UPI,86718.85,success,192.185.30.29,
TXN-BEDBDF42F6CC,USR0076,6872.91,2024-01-09T22:23:34,Bengaluru,BLR,Electronics,DEV-81F2A99F,mobile,NetBanking,0.0,success,192.120.107.147,
TXN-D02546F7F397,USR0068,967.0023469279504,2024-01-10T09:53:33.484421,HYDERABAD,HYD,Travel,DEV-A5173712,mobile,UPI,5934.31,success,192.107.227.246,
TXN-A1F812D33471,USR0032,2681.187366923383,17/04/2024 11:32:14,Delhi,DELHI,Fuel,DEV-221153D0,ATM,Card,16257.43,success,192.47.72.186,
TXN-720CE729F965,USR0060,7685.28,1707033220,PNQ,PNQ,Healthcare,DEV-D8B7F0E3,web,NetBanking,34215.81,failed,192.231.148.226,
TXN-858EBA9424F7,USR0025,₹9233,2024-04-08T07:24:57.116911,kolkata,CCU,Entertainment,DEV-1762E520,web,Card,,success,192.80.103.162,
TXN-EB039B6DACAA,USR0050,5890.914694702488,2024-06-15T04:28:59.796821,JAI,Jaipur,Food & Dining,DEV-C5C9E23E,ATM,Card,88715.64,success,192.232.39.159,
TXN-37E78D8E9EDA,USR0041,1058.5129044233038,20240127210211,lucknow,Pune,Healthcare,DEV-95E78842,web,Wallet,nan,failed,192.53.172.178,
TXN-FB15C2F4C596,USR0028,1485.9230286536272,"March 03, 2024 09:28 AM",Bangkok,Bangkok,Healthcare,DEV-382FE1B8,ATM,UPI,146844.75,success,11.71.61.210,
TXN-65256E09CAAD,USR0009,3399.7326576855703,20-Feb-2024,kolkata,CCU,Education,DEV-899D78E3,web,Card,99982.22,success,192.91.54.144,
TXN-FED4178BBE48,USR0046,5397.93,20/02/2024 00:10:12,CHENNAI,CHENNAI,Food & Dining,DEV-D544AFBB,mobile,NetBanking,N/A,success,192.228.28.250,
TXN-541287291D50,USR0011,Rs 1619,20240331051103,Bangalore,BLR,Electronics,DEV-222FBA09,ATM,Card,0.0,success,192.84.216.61,
TXN-433E4742F4E1,USR0079,11086.23032375217,04-17-2024 17:54,jaipur,jaipur,Food & Dining,DEV-44B1186B,web,Wallet,72473.36,success,192.112.125.224,
